fecha,hora,modelo,operacion,tiempo,input,cached_input,output,coste
2026-07-19,22:30:55,gpt-5.4-mini,importar_test_imagen,1.77,1863,0,165,0.002140
2026-07-19,22:30:58,gpt-5.4-mini,importar_test_imagen,3.20,1786,0,154,0.002033
2026-07-19,22:31:00,gpt-5.4-mini,importar_test_imagen,1.57,1863,0,123,0.001951
2026-07-19,22:31:02,gpt-5.4-mini,importar_test_imagen,2.05,1863,0,208,0.002333
2026-07-19,22:31:05,gpt-5.4-mini,importar_test_imagen,2.50,1786,0,129,0.001920
2026-07-19,22:31:07,gpt-5.4-mini,importar_test_imagen,1.80,1786,0,167,0.002091
2026-07-19,22:31:08,gpt-5.4-mini,importar_test_imagen,1.59,1786,0,176,0.002131
2026-07-19,22:31:11,gpt-5.4-mini,importar_test_imagen,2.69,1863,0,198,0.002288
2026-07-19,22:31:14,gpt-5.4-mini,importar_test_imagen,2.87,2247,0,275,0.002923
2026-07-19,22:31:18,gpt-5.4-mini,importar_test_imagen,3.45,2324,0,364,0.003381
2026-07-19,22:31:20,gpt-5.4-mini,importar_test_imagen,1.68,1863,0,174,0.002180
2026-07-19,22:31:22,gpt-5.4-mini,importar_test_imagen,2.54,1940,0,142,0.002094
2026-07-19,22:31:24,gpt-5.4-mini,importar_test_imagen,1.44,1786,0,104,0.001808
2026-07-19,22:31:26,gpt-5.4-mini,importar_test_imagen,1.84,1940,0,186,0.002292
2026-07-19,22:31:28,gpt-5.4-mini,importar_test_imagen,2.55,2017,0,256,0.002665
2026-07-19,22:31:32,gpt-5.4-mini,importar_test_imagen,3.43,2170,0,336,0.003139
2026-07-19,22:31:35,gpt-5.4-mini,importar_test_imagen,2.41,1940,0,286,0.002742
2026-07-19,22:31:37,gpt-5.4-mini,importar_test_imagen,2.06,1940,0,218,0.002436
2026-07-19,22:31:39,gpt-5.4-mini,importar_test_imagen,2.19,1863,0,198,0.002288
2026-07-19,22:31:42,gpt-5.4-mini,importar_test_imagen,2.51,1863,0,163,0.002131
2026-07-19,22:31:44,gpt-5.4-mini,importar_test_imagen,2.38,1940,0,252,0.002589
2026-07-19,22:31:46,gpt-5.4-mini,importar_test_imagen,1.82,1786,0,222,0.002339
2026-07-19,22:31:49,gpt-5.4-mini,importar_test_imagen,2.51,1940,0,311,0.002854
2026-07-19,22:31:51,gpt-5.4-mini,importar_test_imagen,2.09,1863,0,252,0.002531
2026-07-19,22:31:53,gpt-5.4-mini,importar_test_imagen,1.52,1786,0,114,0.001852
2026-07-19,22:31:54,gpt-5.4-mini,importar_test_imagen,1.56,1786,0,155,0.002037
2026-07-19,22:31:57,gpt-5.4-mini,importar_test_imagen,2.30,1786,0,157,0.002046
2026-07-19,22:32:00,gpt-5.4-mini,importar_test_imagen,2.64,1863,0,199,0.002293
2026-07-19,22:32:02,gpt-5.4-mini,importar_test_imagen,2.43,1786,0,193,0.002208
2026-07-19,22:32:05,gpt-5.4-mini,importar_test_imagen,2.27,1863,0,227,0.002419
2026-07-19,22:32:07,gpt-5.4-mini,importar_test_imagen,2.55,1940,0,260,0.002625
2026-07-19,22:32:09,gpt-5.4-mini,importar_test_imagen,1.94,1786,0,189,0.002190
2026-07-19,22:32:11,gpt-5.4-mini,importar_test_imagen,1.95,1940,0,214,0.002418
2026-07-19,22:32:14,gpt-5.4-mini,importar_test_imagen,2.74,2017,0,262,0.002692
2026-07-19,22:32:16,gpt-5.4-mini,importar_test_imagen,1.77,1786,0,174,0.002122
2026-07-19,22:32:19,gpt-5.4-mini,importar_test_imagen,2.54,2017,0,248,0.002629
2026-07-19,22:32:21,gpt-5.4-mini,importar_test_imagen,1.76,1863,0,124,0.001955
2026-07-19,22:32:24,gpt-5.4-mini,importar_test_imagen,3.17,2170,0,330,0.003112
2026-07-19,22:32:27,gpt-5.4-mini,importar_test_imagen,2.64,2017,0,285,0.002795
2026-07-19,22:32:29,gpt-5.4-mini,importar_test_imagen,2.29,2017,0,185,0.002345
2026-07-19,22:32:31,gpt-5.4-mini,importar_test_imagen,2.07,2017,0,161,0.002237
2026-07-19,22:32:35,gpt-5.4-mini,importar_test_imagen,3.01,1940,0,292,0.002769
2026-07-19,22:32:37,gpt-5.4-mini,importar_test_imagen,2.24,1940,0,205,0.002377
2026-07-19,22:32:43,gpt-5.4-mini,importar_test_imagen,5.87,2017,0,319,0.002948
2026-07-19,22:32:46,gpt-5.4-mini,importar_test_imagen,2.43,2093,0,269,0.002780
2026-07-19,22:32:48,gpt-5.4-mini,importar_test_imagen,2.14,1940,0,248,0.002571
2026-07-19,22:32:50,gpt-5.4-mini,importar_test_imagen,1.98,1940,0,215,0.002423
2026-07-19,22:32:52,gpt-5.4-mini,importar_test_imagen,1.64,2017,0,180,0.002323
2026-07-19,22:32:54,gpt-5.4-mini,importar_test_imagen,1.86,1786,0,178,0.002141
2026-07-19,22:32:58,gpt-5.4-mini,importar_test_imagen,3.83,1940,0,199,0.002351
2026-07-19,22:33:00,gpt-5.4-mini,importar_test_imagen,2.27,2017,0,271,0.002732
2026-07-19,22:33:04,gpt-5.4-mini,importar_test_imagen,3.77,2324,0,395,0.003521
2026-07-19,22:33:06,gpt-5.4-mini,importar_test_imagen,1.71,1863,0,144,0.002045
2026-07-19,22:33:08,gpt-5.4-mini,importar_test_imagen,1.66,1863,0,142,0.002036
2026-07-19,22:33:11,gpt-5.4-mini,importar_test_imagen,2.68,2247,0,310,0.003080
2026-07-19,22:33:13,gpt-5.4-mini,importar_test_imagen,1.93,2017,0,152,0.002197
2026-07-19,22:33:16,gpt-5.4-mini,importar_test_imagen,2.80,2093,0,299,0.002915
2026-07-19,22:33:18,gpt-5.4-mini,importar_test_imagen,1.64,1786,0,146,0.001997
2026-07-19,22:33:22,gpt-5.4-mini,importar_test_imagen,4.14,2170,0,318,0.003059
2026-07-19,22:33:24,gpt-5.4-mini,importar_test_imagen,2.44,2017,0,296,0.002845
2026-07-19,22:33:27,gpt-5.4-mini,importar_test_imagen,2.44,1940,0,281,0.002719
2026-07-19,22:33:29,gpt-5.4-mini,importar_test_imagen,1.84,1940,0,207,0.002386
2026-07-19,22:33:31,gpt-5.4-mini,importar_test_imagen,1.51,1786,0,161,0.002064
2026-07-19,22:33:34,gpt-5.4-mini,importar_test_imagen,2.94,1940,0,237,0.002521
2026-07-19,22:33:36,gpt-5.4-mini,importar_test_imagen,2.41,1940,0,232,0.002499
2026-07-19,22:33:38,gpt-5.4-mini,importar_test_imagen,1.45,1940,0,145,0.002107
2026-07-19,22:33:41,gpt-5.4-mini,importar_test_imagen,2.92,2093,0,314,0.002983
2026-07-19,22:33:44,gpt-5.4-mini,importar_test_imagen,2.62,2017,0,302,0.002872
2026-07-19,22:33:48,gpt-5.4-mini,importar_test_imagen,3.53,2170,0,372,0.003301
2026-07-19,22:33:50,gpt-5.4-mini,importar_test_imagen,2.18,2017,0,257,0.002669
2026-07-19,22:33:52,gpt-5.4-mini,importar_test_imagen,1.59,1940,0,148,0.002121
2026-07-19,22:33:55,gpt-5.4-mini,importar_test_imagen,2.77,2170,0,346,0.003184
2026-07-19,22:33:56,gpt-5.4-mini,importar_test_imagen,1.54,1940,0,160,0.002175
2026-07-19,22:33:58,gpt-5.4-mini,importar_test_imagen,1.62,1786,0,164,0.002077
2026-07-19,22:34:01,gpt-5.4-mini,importar_test_imagen,2.83,2017,0,367,0.003164
2026-07-19,22:34:04,gpt-5.4-mini,importar_test_imagen,2.72,2093,0,288,0.002866
2026-07-19,22:34:05,gpt-5.4-mini,importar_test_imagen,1.46,2017,0,149,0.002183
2026-07-19,22:34:07,gpt-5.4-mini,importar_test_imagen,1.97,1940,0,233,0.002503
2026-07-19,22:34:11,gpt-5.4-mini,importar_test_imagen,3.67,1940,0,309,0.002845
2026-07-19,22:34:14,gpt-5.4-mini,importar_test_imagen,2.44,2093,0,261,0.002744
2026-07-19,22:34:16,gpt-5.4-mini,importar_test_imagen,1.93,1863,0,205,0.002320
2026-07-19,22:34:18,gpt-5.4-mini,importar_test_imagen,1.51,1940,0,171,0.002224
2026-07-19,22:34:20,gpt-5.4-mini,importar_test_imagen,1.79,2093,0,209,0.002510
2026-07-19,22:34:22,gpt-5.4-mini,importar_test_imagen,2.24,2247,0,259,0.002851
2026-07-19,22:34:25,gpt-5.4-mini,importar_test_imagen,2.74,2247,0,242,0.002774
2026-07-19,22:34:28,gpt-5.4-mini,importar_test_imagen,3.15,2324,0,342,0.003282
2026-07-19,22:34:30,gpt-5.4-mini,importar_test_imagen,1.90,1940,0,153,0.002144
2026-07-19,22:34:33,gpt-5.4-mini,importar_test_imagen,2.17,2017,0,235,0.002570
2026-07-19,22:34:35,gpt-5.4-mini,importar_test_imagen,2.28,2017,0,256,0.002665
2026-07-19,22:34:38,gpt-5.4-mini,importar_test_imagen,2.76,2247,0,382,0.003404
2026-07-19,22:34:42,gpt-5.4-mini,importar_test_imagen,3.47,2170,0,378,0.003328
2026-07-19,22:34:44,gpt-5.4-mini,importar_test_imagen,2.53,2017,0,288,0.002809
2026-07-19,22:34:46,gpt-5.4-mini,importar_test_imagen,1.83,2017,0,204,0.002431
2026-07-19,22:34:49,gpt-5.4-mini,importar_test_imagen,2.83,2017,0,242,0.002602
2026-07-19,22:34:52,gpt-5.4-mini,importar_test_imagen,2.31,2093,0,204,0.002488
2026-07-19,22:34:56,gpt-5.4-mini,importar_test_imagen,3.84,2170,0,246,0.002734
2026-07-19,22:35:01,gpt-5.4-mini,importar_test_imagen,4.65,2093,0,221,0.002564
2026-07-19,22:35:03,gpt-5.4-mini,importar_test_imagen,2.27,2170,0,275,0.002865
2026-07-19,22:35:05,gpt-5.4-mini,importar_test_imagen,1.79,2170,0,191,0.002487
2026-07-19,22:35:07,gpt-5.4-mini,importar_test_imagen,1.59,2170,0,189,0.002478
2026-07-19,22:35:10,gpt-5.4-mini,importar_test_imagen,2.75,2324,0,322,0.003192
2026-07-19,22:35:12,gpt-5.4-mini,importar_test_imagen,2.19,2170,0,224,0.002635
2026-07-19,22:35:19,gpt-5.4-mini,importar_test_imagen,6.83,2093,0,154,0.002263
2026-07-19,22:35:22,gpt-5.4-mini,importar_test_imagen,2.80,2170,0,315,0.003045
2026-07-19,22:35:24,gpt-5.4-mini,importar_test_imagen,2.18,2170,0,260,0.002798
2026-07-19,22:35:27,gpt-5.4-mini,importar_test_imagen,2.10,2093,0,219,0.002555
2026-07-19,22:35:30,gpt-5.4-mini,importar_test_imagen,3.17,2247,0,422,0.003584
2026-07-19,22:35:33,gpt-5.4-mini,importar_test_imagen,2.70,2170,0,285,0.002910
2026-07-19,22:35:35,gpt-5.4-mini,importar_test_imagen,1.99,2247,0,192,0.002549
2026-07-19,22:35:38,gpt-5.4-mini,importar_test_imagen,2.53,2170,0,283,0.002901
2026-07-19,22:35:40,gpt-5.4-mini,importar_test_imagen,1.79,2093,0,228,0.002596
2026-07-19,22:35:44,gpt-5.4-mini,importar_test_imagen,3.57,2477,0,415,0.003725
2026-07-19,22:35:46,gpt-5.4-mini,importar_test_imagen,2.29,2401,0,238,0.002872
2026-07-19,22:35:49,gpt-5.4-mini,importar_test_imagen,2.16,2170,0,192,0.002491
2026-07-19,22:35:51,gpt-5.4-mini,importar_test_imagen,2.14,2093,0,210,0.002515
2026-07-19,22:35:53,gpt-5.4-mini,importar_test_imagen,2.14,2170,0,218,0.002609
2026-07-19,22:35:56,gpt-5.4-mini,importar_test_imagen,2.39,2170,0,218,0.002609
2026-07-19,22:35:59,gpt-5.4-mini,importar_test_imagen,2.84,2477,0,349,0.003428
2026-07-19,22:36:01,gpt-5.4-mini,importar_test_imagen,2.15,2247,0,224,0.002693
2026-07-19,22:36:05,gpt-5.4-mini,importar_test_imagen,3.50,2324,0,271,0.002962
2026-07-19,22:36:08,gpt-5.4-mini,importar_test_imagen,3.28,2401,0,314,0.003214
2026-07-19,22:36:12,gpt-5.4-mini,importar_test_imagen,3.34,2631,0,471,0.004093
2026-07-19,22:36:15,gpt-5.4-mini,importar_test_imagen,2.83,2324,0,315,0.003161
2026-07-19,22:36:18,gpt-5.4-mini,importar_test_imagen,3.05,2401,0,333,0.003299
2026-07-19,22:36:21,gpt-5.4-mini,importar_test_imagen,2.68,2170,0,256,0.002779
2026-07-19,22:36:24,gpt-5.4-mini,importar_test_imagen,2.61,2324,0,306,0.003120
2026-07-19,22:36:27,gpt-5.4-mini,importar_test_imagen,2.75,2324,0,285,0.003025
2026-07-19,22:36:30,gpt-5.4-mini,importar_test_imagen,3.15,2170,0,248,0.002744
2026-07-19,22:36:35,gpt-5.4-mini,importar_test_imagen,4.53,2861,0,483,0.004319
2026-07-19,22:36:38,gpt-5.4-mini,importar_test_imagen,2.57,2477,0,343,0.003401
2026-07-19,22:36:42,gpt-5.4-mini,importar_test_imagen,3.98,2324,0,357,0.003350
2026-07-19,22:36:47,gpt-5.4-mini,importar_test_imagen,4.56,2170,0,327,0.003099
2026-07-19,22:36:50,gpt-5.4-mini,importar_test_imagen,2.92,2247,0,268,0.002891
2026-07-19,22:36:53,gpt-5.4-mini,importar_test_imagen,2.86,2170,0,267,0.002829
2026-07-19,22:36:55,gpt-5.4-mini,importar_test_imagen,2.37,2247,0,182,0.002504
2026-07-19,22:36:58,gpt-5.4-mini,importar_test_imagen,2.21,2170,0,165,0.002370
2026-07-19,22:37:00,gpt-5.4-mini,importar_test_imagen,1.72,2017,0,199,0.002408
2026-07-19,22:37:03,gpt-5.4-mini,importar_test_imagen,2.88,2247,0,278,0.002936
2026-07-19,22:37:06,gpt-5.4-mini,importar_test_imagen,3.31,2247,0,360,0.003305
2026-07-19,22:37:09,gpt-5.4-mini,importar_test_imagen,2.45,2093,0,218,0.002551
2026-07-19,22:37:11,gpt-5.4-mini,importar_test_imagen,2.16,2093,0,188,0.002416
2026-07-19,22:37:14,gpt-5.4-mini,importar_test_imagen,3.20,2170,0,340,0.003157
2026-07-19,22:37:18,gpt-5.4-mini,importar_test_imagen,2.90,2170,0,261,0.002802
2026-07-19,22:37:21,gpt-5.4-mini,importar_test_imagen,3.33,2247,0,305,0.003058
2026-07-19,22:37:24,gpt-5.4-mini,importar_test_imagen,2.52,2170,0,225,0.002640
2026-07-19,22:37:26,gpt-5.4-mini,importar_test_imagen,2.31,2093,0,178,0.002371
2026-07-19,22:37:29,gpt-5.4-mini,importar_test_imagen,2.88,2170,0,248,0.002744
2026-07-19,22:37:32,gpt-5.4-mini,importar_test_imagen,2.42,2170,0,293,0.002946
2026-07-19,22:37:36,gpt-5.4-mini,importar_test_imagen,3.79,2247,0,282,0.002954
2026-07-19,22:37:39,gpt-5.4-mini,importar_test_imagen,3.14,2247,0,300,0.003035
2026-07-19,22:37:41,gpt-5.4-mini,importar_test_imagen,1.75,2170,0,179,0.002433
2026-07-19,22:37:44,gpt-5.4-mini,importar_test_imagen,2.51,2324,0,304,0.003111
2026-07-19,22:37:46,gpt-5.4-mini,importar_test_imagen,2.45,2247,0,333,0.003184
2026-07-19,22:37:49,gpt-5.4-mini,importar_test_imagen,2.49,2170,0,243,0.002721
2026-07-19,22:37:52,gpt-5.4-mini,importar_test_imagen,2.35,2324,0,253,0.002881
2026-07-19,22:37:54,gpt-5.4-mini,importar_test_imagen,1.95,2170,0,227,0.002649
2026-07-19,22:37:56,gpt-5.4-mini,importar_test_imagen,2.01,2170,0,217,0.002604
2026-07-19,22:37:59,gpt-5.4-mini,importar_test_imagen,2.84,2554,0,341,0.003450
2026-07-19,22:38:01,gpt-5.4-mini,importar_test_imagen,1.97,2170,0,198,0.002518
2026-07-19,22:38:03,gpt-5.4-mini,importar_test_imagen,1.96,2093,0,196,0.002452
2026-07-19,22:38:06,gpt-5.4-mini,importar_test_imagen,3.03,2324,0,304,0.003111
2026-07-19,22:38:08,gpt-5.4-mini,importar_test_imagen,1.74,2170,0,174,0.002410
2026-07-19,22:38:10,gpt-5.4-mini,importar_test_imagen,2.10,2247,0,244,0.002783
2026-07-19,22:38:12,gpt-5.4-mini,importar_test_imagen,1.86,2170,0,188,0.002474
2026-07-19,22:38:16,gpt-5.4-mini,importar_test_imagen,2.90,2170,0,302,0.002987
2026-07-19,22:38:18,gpt-5.4-mini,importar_test_imagen,2.08,2170,0,249,0.002748
2026-07-19,22:38:21,gpt-5.4-mini,importar_test_imagen,2.60,2247,0,275,0.002923
2026-07-19,22:38:25,gpt-5.4-mini,importar_test_imagen,4.01,2324,0,419,0.003628
2026-07-19,22:38:27,gpt-5.4-mini,importar_test_imagen,2.16,2093,0,222,0.002569
2026-07-19,22:38:29,gpt-5.4-mini,importar_test_imagen,2.07,2247,0,222,0.002684
2026-07-19,22:38:32,gpt-5.4-mini,importar_test_imagen,2.49,2170,0,283,0.002901
2026-07-19,22:38:35,gpt-5.4-mini,importar_test_imagen,3.25,2170,0,190,0.002482
2026-07-19,22:38:38,gpt-5.4-mini,importar_test_imagen,2.42,2247,0,257,0.002842
2026-07-19,22:38:40,gpt-5.4-mini,importar_test_imagen,1.85,2170,0,196,0.002510
2026-07-19,23:36:55,gpt-5.4-mini,importar_test_imagen,4.68,2093,0,224,0.002578
2026-07-19,23:36:57,gpt-5.4-mini,importar_test_imagen,2.50,2170,0,166,0.002374
2026-07-19,23:37:01,gpt-5.4-mini,importar_test_imagen,3.55,2247,0,242,0.002774
2026-07-19,23:37:03,gpt-5.4-mini,importar_test_imagen,2.06,2093,0,219,0.002555
2026-07-19,23:37:06,gpt-5.4-mini,importar_test_imagen,2.88,2093,0,153,0.002258
2026-07-19,23:37:08,gpt-5.4-mini,importar_test_imagen,1.82,2093,0,149,0.002240
2026-07-19,23:37:10,gpt-5.4-mini,importar_test_imagen,1.78,2093,0,219,0.002555
2026-07-19,23:37:12,gpt-5.4-mini,importar_test_imagen,1.78,1940,0,201,0.002360
2026-07-19,23:37:14,gpt-5.4-mini,importar_test_imagen,2.02,1940,0,202,0.002364
2026-07-19,23:37:17,gpt-5.4-mini,importar_test_imagen,2.57,2170,0,288,0.002923
2026-07-19,23:37:20,gpt-5.4-mini,importar_test_imagen,2.84,2170,0,243,0.002721
2026-07-19,23:37:22,gpt-5.4-mini,importar_test_imagen,1.69,2093,0,191,0.002429
2026-07-19,23:37:25,gpt-5.4-mini,importar_test_imagen,2.82,2017,0,198,0.002404
2026-07-19,23:37:28,gpt-5.4-mini,importar_test_imagen,2.49,2017,0,253,0.002651
2026-07-19,23:37:31,gpt-5.4-mini,importar_test_imagen,3.29,2401,0,416,0.003673
2026-07-19,23:37:34,gpt-5.4-mini,importar_test_imagen,2.13,2170,0,220,0.002618
2026-07-19,23:37:36,gpt-5.4-mini,importar_test_imagen,2.08,2170,0,273,0.002856
2026-07-19,23:37:38,gpt-5.4-mini,importar_test_imagen,1.97,2170,0,231,0.002667
2026-07-19,23:37:40,gpt-5.4-mini,importar_test_imagen,1.93,2170,0,207,0.002559
2026-07-19,23:37:43,gpt-5.4-mini,importar_test_imagen,2.74,2324,0,278,0.002994
2026-07-19,23:37:46,gpt-5.4-mini,importar_test_imagen,2.37,2170,0,238,0.002698
2026-07-19,23:37:48,gpt-5.4-mini,importar_test_imagen,2.08,2170,0,218,0.002609
2026-07-19,23:37:51,gpt-5.4-mini,importar_test_imagen,2.81,2324,0,328,0.003219
2026-07-19,23:37:55,gpt-5.4-mini,importar_test_imagen,3.48,2631,0,455,0.004021
2026-07-19,23:37:58,gpt-5.4-mini,importar_test_imagen,2.71,2477,0,348,0.003424
2026-07-19,23:38:00,gpt-5.4-mini,importar_test_imagen,2.61,2247,0,327,0.003157
2026-07-19,23:38:03,gpt-5.4-mini,importar_test_imagen,2.93,2401,0,350,0.003376
2026-07-19,23:38:06,gpt-5.4-mini,importar_test_imagen,2.56,2170,0,278,0.002878
2026-07-19,23:38:09,gpt-5.4-mini,importar_test_imagen,2.90,2401,0,313,0.003209
2026-07-19,23:38:15,gpt-5.4-mini,importar_test_imagen,5.25,2401,0,337,0.003317
2026-07-19,23:38:18,gpt-5.4-mini,importar_test_imagen,3.02,2477,0,349,0.003428
2026-07-19,23:38:21,gpt-5.4-mini,importar_test_imagen,2.82,2170,0,275,0.002865
2026-07-19,23:38:25,gpt-5.4-mini,importar_test_imagen,3.24,2785,0,454,0.004132
2026-07-19,23:38:27,gpt-5.4-mini,importar_test_imagen,2.56,2093,0,244,0.002668
2026-07-19,23:38:29,gpt-5.4-mini,importar_test_imagen,1.95,2093,0,173,0.002348
2026-07-19,23:38:31,gpt-5.4-mini,importar_test_imagen,1.74,2170,0,175,0.002415
2026-07-19,23:38:34,gpt-5.4-mini,importar_test_imagen,2.52,2247,0,280,0.002945
2026-07-19,23:38:36,gpt-5.4-mini,importar_test_imagen,1.85,2170,0,190,0.002482
2026-07-19,23:38:38,gpt-5.4-mini,importar_test_imagen,1.95,2170,0,230,0.002662
2026-07-19,23:38:43,gpt-5.4-mini,importar_test_imagen,3.96,2785,0,437,0.004055
2026-07-19,23:38:45,gpt-5.4-mini,importar_test_imagen,2.48,2170,0,215,0.002595
2026-07-19,23:38:47,gpt-5.4-mini,importar_test_imagen,2.17,2093,0,201,0.002474
2026-07-19,23:38:51,gpt-5.4-mini,importar_test_imagen,2.99,2401,0,343,0.003344
2026-07-19,23:38:53,gpt-5.4-mini,importar_test_imagen,2.25,2170,0,276,0.002870
2026-07-19,23:38:55,gpt-5.4-mini,importar_test_imagen,1.92,2170,0,153,0.002316
2026-07-19,23:38:59,gpt-5.4-mini,importar_test_imagen,3.14,2324,0,299,0.003089
2026-07-19,23:39:00,gpt-5.4-mini,importar_test_imagen,1.77,2170,0,184,0.002456
2026-07-19,23:39:02,gpt-5.4-mini,importar_test_imagen,1.79,2093,0,190,0.002425
2026-07-19,23:39:05,gpt-5.4-mini,importar_test_imagen,2.22,2093,0,245,0.002672
2026-07-19,23:39:08,gpt-5.4-mini,importar_test_imagen,2.74,2247,0,328,0.003161
2026-07-19,23:39:11,gpt-5.4-mini,importar_test_imagen,3.04,2477,0,360,0.003478
2026-07-19,23:39:14,gpt-5.4-mini,importar_test_imagen,2.88,2401,0,330,0.003286
2026-07-19,23:39:18,gpt-5.4-mini,importar_test_imagen,3.41,2708,0,452,0.004065
2026-07-19,23:39:20,gpt-5.4-mini,importar_test_imagen,1.91,2170,0,177,0.002424
2026-07-19,23:39:22,gpt-5.4-mini,importar_test_imagen,1.66,2093,0,195,0.002447
2026-07-19,23:39:25,gpt-5.4-mini,importar_test_imagen,2.64,2401,0,331,0.003290
2026-07-19,23:39:27,gpt-5.4-mini,importar_test_imagen,1.76,2170,0,194,0.002501
2026-07-19,23:39:32,gpt-5.4-mini,importar_test_imagen,5.06,2401,0,250,0.002926
2026-07-19,23:39:34,gpt-5.4-mini,importar_test_imagen,1.73,2093,0,164,0.002308
2026-07-19,23:39:36,gpt-5.4-mini,importar_test_imagen,1.88,2401,0,209,0.002741
2026-07-19,23:39:39,gpt-5.4-mini,importar_test_imagen,3.13,2631,0,384,0.003701
2026-07-19,23:39:42,gpt-5.4-mini,importar_test_imagen,2.44,2170,0,235,0.002685
2026-07-19,23:39:44,gpt-5.4-mini,importar_test_imagen,1.72,2247,0,200,0.002585
2026-07-19,23:39:48,gpt-5.4-mini,importar_test_imagen,4.18,2324,0,297,0.003079
2026-07-19,23:39:51,gpt-5.4-mini,importar_test_imagen,2.37,2170,0,270,0.002842
2026-07-19,23:39:54,gpt-5.4-mini,importar_test_imagen,2.83,2401,0,359,0.003416
2026-07-19,23:39:56,gpt-5.4-mini,importar_test_imagen,1.77,2247,0,189,0.002536
2026-07-19,23:39:58,gpt-5.4-mini,importar_test_imagen,2.50,2324,0,259,0.002909
2026-07-19,23:40:01,gpt-5.4-mini,importar_test_imagen,1.94,2170,0,218,0.002609
2026-07-19,23:40:03,gpt-5.4-mini,importar_test_imagen,2.28,2170,0,185,0.002460
2026-07-19,23:40:05,gpt-5.4-mini,importar_test_imagen,2.03,2170,0,187,0.002469
2026-07-19,23:40:08,gpt-5.4-mini,importar_test_imagen,2.80,2324,0,332,0.003237
2026-07-19,23:40:12,gpt-5.4-mini,importar_test_imagen,3.77,2401,0,355,0.003398
2026-07-19,23:40:15,gpt-5.4-mini,importar_test_imagen,2.78,2401,0,365,0.003443
2026-07-19,23:40:20,gpt-5.4-mini,importar_test_imagen,3.84,2170,0,274,0.002861
2026-07-19,23:40:23,gpt-5.4-mini,importar_test_imagen,3.44,2170,0,292,0.002942
2026-07-19,23:40:25,gpt-5.4-mini,importar_test_imagen,1.85,2247,0,204,0.002603
2026-07-19,23:40:29,gpt-5.4-mini,importar_test_imagen,3.20,2477,0,394,0.003631
2026-07-19,23:40:32,gpt-5.4-mini,importar_test_imagen,2.69,2170,0,270,0.002842
2026-07-19,23:40:35,gpt-5.4-mini,importar_test_imagen,2.83,2247,0,299,0.003031
2026-07-19,23:40:38,gpt-5.4-mini,importar_test_imagen,2.73,2401,0,335,0.003308
2026-07-19,23:40:42,gpt-5.4-mini,importar_test_imagen,4.28,2554,0,418,0.003797
2026-07-19,23:40:45,gpt-5.4-mini,importar_test_imagen,2.23,2324,0,256,0.002895
2026-07-19,23:40:47,gpt-5.4-mini,importar_test_imagen,2.33,2247,0,285,0.002968
2026-07-19,23:40:51,gpt-5.4-mini,importar_test_imagen,3.53,2785,0,461,0.004163
2026-07-19,23:40:54,gpt-5.4-mini,importar_test_imagen,2.76,2247,0,261,0.002860
2026-07-19,23:40:58,gpt-5.4-mini,importar_test_imagen,3.71,2170,0,192,0.002491
2026-07-19,23:41:00,gpt-5.4-mini,importar_test_imagen,2.13,2170,0,222,0.002627
2026-07-19,23:41:03,gpt-5.4-mini,importar_test_imagen,2.15,2247,0,236,0.002747
2026-07-19,23:41:08,gpt-5.4-mini,importar_test_imagen,4.91,2477,0,399,0.003653
2026-07-19,23:41:10,gpt-5.4-mini,importar_test_imagen,2.41,2093,0,149,0.002240
2026-07-19,23:41:13,gpt-5.4-mini,importar_test_imagen,2.29,2324,0,259,0.002909
2026-07-19,23:41:16,gpt-5.4-mini,importar_test_imagen,2.89,2324,0,301,0.003097
2026-07-19,23:41:18,gpt-5.4-mini,importar_test_imagen,1.63,2017,0,184,0.002341
2026-07-19,23:41:20,gpt-5.4-mini,importar_test_imagen,2.23,2017,0,217,0.002489
2026-07-19,23:41:22,gpt-5.4-mini,importar_test_imagen,2.08,2093,0,179,0.002375
2026-07-19,23:41:25,gpt-5.4-mini,importar_test_imagen,2.08,2093,0,212,0.002524
2026-07-19,23:41:27,gpt-5.4-mini,importar_test_imagen,2.38,2093,0,180,0.002380
2026-07-19,23:41:30,gpt-5.4-mini,importar_test_imagen,2.44,2093,0,200,0.002470
2026-07-19,23:41:32,gpt-5.4-mini,importar_test_imagen,2.45,2093,0,194,0.002443
2026-07-19,23:41:35,gpt-5.4-mini,importar_test_imagen,2.67,2093,0,273,0.002798
2026-07-19,23:41:37,gpt-5.4-mini,importar_test_imagen,1.72,2093,0,214,0.002533
2026-07-19,23:41:40,gpt-5.4-mini,importar_test_imagen,2.34,2170,0,175,0.002415
2026-07-19,23:41:42,gpt-5.4-mini,importar_test_imagen,2.35,2170,0,191,0.002487
2026-07-19,23:41:44,gpt-5.4-mini,importar_test_imagen,2.14,2093,0,209,0.002510
2026-07-19,23:41:46,gpt-5.4-mini,importar_test_imagen,1.78,2093,0,161,0.002294
2026-07-19,23:41:49,gpt-5.4-mini,importar_test_imagen,2.48,2324,0,343,0.003286
2026-07-19,23:41:52,gpt-5.4-mini,importar_test_imagen,2.65,2170,0,279,0.002883
2026-07-19,23:41:54,gpt-5.4-mini,importar_test_imagen,2.19,2093,0,238,0.002641
2026-07-19,23:41:56,gpt-5.4-mini,importar_test_imagen,2.17,2170,0,211,0.002577
2026-07-19,23:41:58,gpt-5.4-mini,importar_test_imagen,1.71,2093,0,197,0.002456
